fill_id,order_id,symbol,strategy,side,price,qty,commission,timestamp_ns
F5970,mm_B24491,AAPL,mm,BUY,149.2100,100,0.1000,1224500000000
F5975,mm_A24494,AAPL,mm,SELL,148.9400,100,0.1000,1224600000000
F5978,mm_B24597,AAPL,mm,BUY,149.2700,100,0.1000,1229800000000
F6011,mm_A24728,AAPL,mm,SELL,148.9100,100,0.1000,1236300000000
F6014,mm_B24751,AAPL,mm,BUY,149.2300,100,0.1000,1237500000000
F6035,mm_A24790,AAPL,mm,SELL,148.9000,100,0.1000,1239400000000
F6038,mm_B24883,AAPL,mm,BUY,149.1100,100,0.1000,1244100000000
F6041,mm_A24894,AAPL,mm,SELL,148.9000,50,0.0500,1244600000000
F6079,mm_B25069,AAPL,mm,BUY,148.9000,50,0.0500,1253400000000
F6080,mm_A24894,AAPL,mm,SELL,148.9000,50,0.0500,1253400000000
F6082,mm_B25069,AAPL,mm,BUY,148.9000,50,0.0500,1256700000000
F6084,mm_B25135,AAPL,mm,BUY,148.8800,100,0.1000,1256700000000
F6085,mm_A25138,AAPL,mm,SELL,148.8500,100,0.1000,1256800000000
F6091,mm_A25140,AAPL,mm,SELL,148.8400,100,0.1000,1256900000000
F6098,mm_B25159,AAPL,mm,BUY,149.0900,100,0.1000,1257900000000
F6102,mm_B25161,AAPL,mm,BUY,148.6500,100,0.1000,1258000000000
F6119,mm_A27470,AAPL,mm,SELL,148.2400,100,0.1000,1373400000000
F6121,mm_B27471,AAPL,mm,BUY,148.2800,100,0.1000,1373500000000
F6123,mm_A27488,AAPL,mm,SELL,148.2400,50,0.0500,1374300000000
F6125,mm_A27488,AAPL,mm,SELL,148.2400,50,0.0500,1374300000000
F6127,mm_B27489,AAPL,mm,BUY,148.2800,50,0.0500,1374400000000
F6129,mm_B27489,AAPL,mm,BUY,148.2800,50,0.0500,1374400000000
F6131,mm_A27492,AAPL,mm,SELL,148.2400,100,0.1000,1374500000000
F6133,mm_B27493,AAPL,mm,BUY,148.2800,100,0.1000,1374600000000
F6135,mm_A27498,AAPL,mm,SELL,148.2400,100,0.1000,1374800000000
F6137,mm_B27499,AAPL,mm,BUY,148.2800,100,0.1000,1374900000000
F6139,mm_A27502,AAPL,mm,SELL,148.2400,50,0.0500,1375000000000
F6141,mm_A27502,AAPL,mm,SELL,148.2400,50,0.0500,1375000000000
F6143,mm_B27503,AAPL,mm,BUY,148.2800,50,0.0500,1375100000000
F6145,mm_B27503,AAPL,mm,BUY,148.2900,50,0.0500,1375100000000
F6147,mm_A27506,AAPL,mm,SELL,148.2400,100,0.1000,1375200000000
F6149,mm_B27507,AAPL,mm,BUY,148.2900,100,0.1000,1375300000000
F6151,mm_A27510,AAPL,mm,SELL,148.2300,100,0.1000,1375400000000
F6153,mm_B27511,AAPL,mm,BUY,148.2900,50,0.0500,1375500000000
F6155,mm_B27511,AAPL,mm,BUY,148.2900,50,0.0500,1375500000000
F6157,mm_A27514,AAPL,mm,SELL,148.2300,50,0.0500,1375600000000
F6159,mm_A27514,AAPL,mm,SELL,148.2300,50,0.0500,1375600000000
F6161,mm_B27515,AAPL,mm,BUY,148.2900,100,0.1000,1375700000000
F6163,mm_A27518,AAPL,mm,SELL,148.2300,100,0.1000,1375800000000
F6165,mm_B27519,AAPL,mm,BUY,148.2900,100,0.1000,1375900000000
F6167,mm_A27522,AAPL,mm,SELL,148.2300,100,0.1000,1376000000000
F6169,mm_B27523,AAPL,mm,BUY,148.2900,50,0.0500,1376100000000
F6171,mm_B27523,AAPL,mm,BUY,148.2900,50,0.0500,1376100000000
F6173,mm_A27526,AAPL,mm,SELL,148.2300,50,0.0500,1376200000000
F6175,mm_A27526,AAPL,mm,SELL,148.2300,50,0.0500,1376200000000
F6177,mm_B27527,AAPL,mm,BUY,148.2900,100,0.1000,1376300000000
F6179,mm_A27540,AAPL,mm,SELL,148.2300,100,0.1000,1376900000000
F6181,mm_B27541,AAPL,mm,BUY,148.2900,100,0.1000,1377000000000
F6183,mm_A27558,AAPL,mm,SELL,148.2200,100,0.1000,1377800000000
F6185,mm_B27559,AAPL,mm,BUY,148.2900,50,0.0500,1377900000000
F6187,mm_B27559,AAPL,mm,BUY,148.2900,50,0.0500,1377900000000
F6195,mm_A27586,AAPL,mm,SELL,148.2200,100,0.1000,1379200000000
F6197,mm_B27587,AAPL,mm,BUY,148.2900,100,0.1000,1379300000000
F6199,mm_A27590,AAPL,mm,SELL,148.2200,50,0.0500,1379400000000
F6201,mm_A27590,AAPL,mm,SELL,148.2200,50,0.0500,1379400000000
F6203,mm_B27591,AAPL,mm,BUY,148.2900,100,0.1000,1379500000000
F6205,mm_A27594,AAPL,mm,SELL,148.2200,100,0.1000,1379600000000
F6207,mm_B27595,AAPL,mm,BUY,148.2900,50,0.0500,1379700000000
F6209,mm_B27595,AAPL,mm,BUY,148.2900,50,0.0500,1379700000000
F6211,mm_A27598,AAPL,mm,SELL,148.2200,100,0.1000,1379800000000
F6213,mm_B27599,AAPL,mm,BUY,148.2900,100,0.1000,1379900000000
F6215,mm_A27602,AAPL,mm,SELL,148.2200,50,0.0500,1380000000000
F6217,mm_A27602,AAPL,mm,SELL,148.2200,50,0.0500,1380000000000
F6219,mm_B27603,AAPL,mm,BUY,148.2900,100,0.1000,1380100000000
F6221,mm_A27606,AAPL,mm,SELL,148.2200,100,0.1000,1380200000000
F6223,mm_B27607,AAPL,mm,BUY,148.2900,50,0.0500,1380300000000
F6225,mm_B27607,AAPL,mm,BUY,148.2900,50,0.0500,1380300000000
F6227,mm_A27610,AAPL,mm,SELL,148.2100,100,0.1000,1380400000000
F6229,mm_B27611,AAPL,mm,BUY,148.2900,100,0.1000,1380500000000
F6247,mm_B28693,AAPL,mm,BUY,148.2300,50,0.0500,1434600000000
F6249,mm_A28696,AAPL,mm,SELL,148.2300,50,0.0500,1434700000000
F6250,mm_B28693,AAPL,mm,BUY,148.2300,50,0.0500,1434700000000
F6251,mm_A28696,AAPL,mm,SELL,148.2100,50,0.0500,1434700000000
F6253,mm_B28855,AAPL,mm,BUY,148.2400,100,0.1000,1442700000000
F6255,mm_A28858,AAPL,mm,SELL,148.2300,100,0.1000,1442800000000
F6257,mm_B28861,AAPL,mm,BUY,148.2400,50,0.0500,1443000000000
F6259,mm_B28861,AAPL,mm,BUY,148.2400,50,0.0500,1443000000000
F6261,mm_A28864,AAPL,mm,SELL,148.2300,50,0.0500,1443100000000
F6263,mm_A28864,AAPL,mm,SELL,148.2300,50,0.0500,1443100000000
F6265,mm_B28869,AAPL,mm,BUY,148.2400,100,0.1000,1443400000000
F6267,mm_A28872,AAPL,mm,SELL,148.2300,100,0.1000,1443500000000
F6269,mm_B28873,AAPL,mm,BUY,148.2400,100,0.1000,1443600000000
F6271,mm_A28876,AAPL,mm,SELL,148.2300,100,0.1000,1443700000000
F6273,mm_B28877,AAPL,mm,BUY,148.2400,50,0.0500,1443800000000
F6275,mm_B28877,AAPL,mm,BUY,148.2400,50,0.0500,1443800000000
F6277,mm_A28880,AAPL,mm,SELL,148.2300,50,0.0500,1443900000000
F6279,mm_A28880,AAPL,mm,SELL,148.2200,50,0.0500,1443900000000
F6281,mm_B28881,AAPL,mm,BUY,148.2400,100,0.1000,1444000000000
F6283,mm_A28884,AAPL,mm,SELL,148.2200,100,0.1000,1444100000000
F6285,mm_B28885,AAPL,mm,BUY,148.2500,100,0.1000,1444200000000
F6287,mm_A28888,AAPL,mm,SELL,148.2200,100,0.1000,1444300000000
F6289,mm_B28905,AAPL,mm,BUY,148.2500,50,0.0500,1445200000000
F6291,mm_B28905,AAPL,mm,BUY,148.2500,50,0.0500,1445200000000
F6293,mm_A28908,AAPL,mm,SELL,148.2200,50,0.0500,1445300000000
F6295,mm_A28908,AAPL,mm,SELL,148.2200,50,0.0500,1445300000000
F6307,mm_A29350,AAPL,mm,SELL,148.2500,50,0.0500,1467400000000
F6309,mm_A29350,AAPL,mm,SELL,148.2500,50,0.0500,1467400000000
F6311,mm_B29351,AAPL,mm,BUY,148.2600,100,0.1000,1467500000000
F6313,mm_A29354,AAPL,mm,SELL,148.2500,100,0.1000,1467600000000
F6315,mm_B29355,AAPL,mm,BUY,148.2600,50,0.0500,1467700000000
F6317,mm_B29355,AAPL,mm,BUY,148.2600,50,0.0500,1467700000000
F6319,mm_B30179,AAPL,mm,BUY,148.2500,100,0.1000,1508900000000
F6321,mm_A30182,AAPL,mm,SELL,148.2400,100,0.1000,1509000000000
F6323,mm_B30729,AAPL,mm,BUY,148.2500,50,0.0500,1536400000000
F6325,mm_B30729,AAPL,mm,BUY,148.2500,50,0.0500,1536400000000
F6327,mm_A30732,AAPL,mm,SELL,148.2400,50,0.0500,1536500000000
F6329,mm_A30732,AAPL,mm,SELL,148.2400,50,0.0500,1536500000000
F6331,mm_B30763,AAPL,mm,BUY,148.2500,100,0.1000,1538100000000
F6333,mm_A30766,AAPL,mm,SELL,148.2400,100,0.1000,1538200000000
F6335,mm_B30771,AAPL,mm,BUY,148.2500,100,0.1000,1538500000000
F6337,mm_A30774,AAPL,mm,SELL,148.2400,100,0.1000,1538600000000
F6339,mm_B30789,AAPL,mm,BUY,148.2500,50,0.0500,1539400000000
F6341,mm_B30789,AAPL,mm,BUY,148.2500,50,0.0500,1539400000000
F6343,mm_A30792,AAPL,mm,SELL,148.2400,50,0.0500,1539500000000
F6345,mm_A30792,AAPL,mm,SELL,148.2400,50,0.0500,1539500000000
F6347,mm_B30793,AAPL,mm,BUY,148.2500,100,0.1000,1539600000000
F6349,mm_A30796,AAPL,mm,SELL,148.2400,100,0.1000,1539700000000
F6351,mm_B30797,AAPL,mm,BUY,148.2500,100,0.1000,1539800000000
F6353,mm_A30800,AAPL,mm,SELL,148.2400,100,0.1000,1539900000000
F6355,mm_B30801,AAPL,mm,BUY,148.2500,50,0.0500,1540000000000
F6357,mm_B30801,AAPL,mm,BUY,148.2500,50,0.0500,1540000000000
F6359,mm_A30804,AAPL,mm,SELL,148.2400,50,0.0500,1540100000000
F6361,mm_A30804,AAPL,mm,SELL,148.2400,50,0.0500,1540100000000
F6363,mm_B30805,AAPL,mm,BUY,148.2500,100,0.1000,1540200000000
F6365,mm_A30808,AAPL,mm,SELL,148.2400,100,0.1000,1540300000000
F6367,mm_B30809,AAPL,mm,BUY,148.2500,100,0.1000,1540400000000
F6369,mm_A30812,AAPL,mm,SELL,148.2400,100,0.1000,1540500000000
F6371,mm_B30813,AAPL,mm,BUY,148.2500,50,0.0500,1540600000000
F6373,mm_B30813,AAPL,mm,BUY,148.2500,50,0.0500,1540600000000
F6377,mm_A30816,AAPL,mm,SELL,148.2400,50,0.0500,1540700000000
F6379,mm_A30816,AAPL,mm,SELL,148.2400,50,0.0500,1540700000000
F6381,mm_B30817,AAPL,mm,BUY,148.2600,100,0.1000,1540800000000
F6383,mm_A30820,AAPL,mm,SELL,148.2400,100,0.1000,1540900000000
F6385,mm_B30821,AAPL,mm,BUY,148.2600,100,0.1000,1541000000000
F6387,mm_A30824,AAPL,mm,SELL,148.2400,100,0.1000,1541100000000
F6389,mm_B30825,AAPL,mm,BUY,148.2600,50,0.0500,1541200000000
F6391,mm_B30825,AAPL,mm,BUY,148.2600,50,0.0500,1541200000000
F6395,mm_A30828,AAPL,mm,SELL,148.2400,50,0.0500,1541300000000
F6397,mm_A30828,AAPL,mm,SELL,148.2400,50,0.0500,1541300000000
F6399,mm_B30829,AAPL,mm,BUY,148.2600,100,0.1000,1541400000000
F6401,mm_A30832,AAPL,mm,SELL,148.2400,100,0.1000,1541500000000
F6403,mm_B30833,AAPL,mm,BUY,148.2600,50,0.0500,1541600000000
F6405,mm_B30833,AAPL,mm,BUY,148.2600,50,0.0500,1541600000000
F6407,mm_A30836,AAPL,mm,SELL,148.2400,100,0.1000,1541700000000
F6409,mm_B30837,AAPL,mm,BUY,148.2600,100,0.1000,1541800000000
F6411,mm_A30840,AAPL,mm,SELL,148.2400,50,0.0500,1541900000000
F6413,mm_A30840,AAPL,mm,SELL,148.2400,50,0.0500,1541900000000
F6415,mm_B30845,AAPL,mm,BUY,148.2600,100,0.1000,1542200000000
F6421,mm_A30848,AAPL,mm,SELL,148.2400,100,0.1000,1542300000000
F6423,mm_B30851,AAPL,mm,BUY,148.2600,100,0.1000,1542500000000
F6427,mm_A30854,AAPL,mm,SELL,148.2400,100,0.1000,1542600000000
F6429,mm_B30855,AAPL,mm,BUY,148.2600,50,0.0500,1542700000000
F6431,mm_B30855,AAPL,mm,BUY,148.2600,50,0.0500,1542700000000
F6433,mm_A30858,AAPL,mm,SELL,148.2400,50,0.0500,1542800000000
F6435,mm_A30858,AAPL,mm,SELL,148.2300,50,0.0500,1542800000000
F6437,mm_B30859,AAPL,mm,BUY,148.2600,100,0.1000,1542900000000
F6439,mm_A30862,AAPL,mm,SELL,148.2300,100,0.1000,1543000000000
F6441,mm_B30863,AAPL,mm,BUY,148.2600,100,0.1000,1543100000000
F6443,mm_A30866,AAPL,mm,SELL,148.2300,100,0.1000,1543200000000
F6445,mm_B30867,AAPL,mm,BUY,148.2600,50,0.0500,1543300000000
F6447,mm_B30867,AAPL,mm,BUY,148.2600,50,0.0500,1543300000000
F6449,mm_A30870,AAPL,mm,SELL,148.2300,50,0.0500,1543400000000
F6451,mm_A30870,AAPL,mm,SELL,148.2300,50,0.0500,1543400000000
F6453,mm_B30873,AAPL,mm,BUY,148.2600,100,0.1000,1543600000000
F6455,mm_A30876,AAPL,mm,SELL,148.2300,100,0.1000,1543700000000
F6457,mm_B30877,AAPL,mm,BUY,148.2600,100,0.1000,1543800000000
F6463,mm_A30880,AAPL,mm,SELL,148.2300,100,0.1000,1543900000000
F6465,mm_B30881,AAPL,mm,BUY,148.2600,100,0.1000,1544000000000
F6469,mm_A30884,AAPL,mm,SELL,148.2300,50,0.0500,1544100000000
F6471,mm_A30884,AAPL,mm,SELL,148.2300,50,0.0500,1544100000000
F6473,mm_B30885,AAPL,mm,BUY,148.2600,50,0.0500,1544200000000
F6475,mm_B30885,AAPL,mm,BUY,148.2600,50,0.0500,1544200000000
F6477,mm_A30888,AAPL,mm,SELL,148.2300,100,0.1000,1544300000000
F6479,mm_B30889,AAPL,mm,BUY,148.2600,100,0.1000,1544400000000
F6483,mm_A30892,AAPL,mm,SELL,148.2300,100,0.1000,1544500000000
F6485,mm_B30893,AAPL,mm,BUY,148.2600,50,0.0500,1544600000000
F6487,mm_B30893,AAPL,mm,BUY,148.2600,50,0.0500,1544600000000
F6489,mm_A30896,AAPL,mm,SELL,148.2300,50,0.0500,1544700000000
F6491,mm_A30896,AAPL,mm,SELL,148.2300,50,0.0500,1544700000000
F6493,mm_B30897,AAPL,mm,BUY,148.2600,100,0.1000,1544800000000
F6497,mm_A30900,AAPL,mm,SELL,148.2300,100,0.1000,1544900000000
F6499,mm_B30901,AAPL,mm,BUY,148.2600,50,0.0500,1545000000000
F6501,mm_B30901,AAPL,mm,BUY,148.2600,50,0.0500,1545000000000
F6503,mm_A30904,AAPL,mm,SELL,148.2300,100,0.1000,1545100000000
F6505,mm_B30905,AAPL,mm,BUY,148.2600,100,0.1000,1545200000000
F6507,mm_A30908,AAPL,mm,SELL,148.2300,50,0.0500,1545300000000
F6509,mm_A30908,AAPL,mm,SELL,148.2300,50,0.0500,1545300000000
F6511,mm_B30909,AAPL,mm,BUY,148.2600,100,0.1000,1545400000000
F6513,mm_A30912,AAPL,mm,SELL,148.2300,100,0.1000,1545500000000
F6515,mm_B30913,AAPL,mm,BUY,148.2600,50,0.0500,1545600000000
F6517,mm_B30913,AAPL,mm,BUY,148.2600,50,0.0500,1545600000000
F6519,mm_A30916,AAPL,mm,SELL,148.2300,100,0.1000,1545700000000
F6521,mm_B30917,AAPL,mm,BUY,148.2600,100,0.1000,1545800000000
F6523,mm_A30920,AAPL,mm,SELL,148.2300,50,0.0500,1545900000000
F6525,mm_A30920,AAPL,mm,SELL,148.2300,50,0.0500,1545900000000
F6527,mm_B30921,AAPL,mm,BUY,148.2600,100,0.1000,1546000000000
F6529,mm_A30924,AAPL,mm,SELL,148.2300,100,0.1000,1546100000000
F6531,mm_B30925,AAPL,mm,BUY,148.2600,50,0.0500,1546200000000
F6533,mm_B30925,AAPL,mm,BUY,148.2600,50,0.0500,1546200000000
F6535,mm_A30928,AAPL,mm,SELL,148.2300,100,0.1000,1546300000000
F6537,mm_B30929,AAPL,mm,BUY,148.2600,100,0.1000,1546400000000
F6539,mm_A30932,AAPL,mm,SELL,148.2300,50,0.0500,1546500000000
F6541,mm_A30932,AAPL,mm,SELL,148.2200,50,0.0500,1546500000000
F6543,mm_B30933,AAPL,mm,BUY,148.2600,100,0.1000,1546600000000
F6545,mm_A30936,AAPL,mm,SELL,148.2200,50,0.0500,1546700000000
F6547,mm_A30936,AAPL,mm,SELL,148.2200,50,0.0500,1546700000000
F6549,mm_B30937,AAPL,mm,BUY,148.2600,50,0.0500,1546800000000
F6551,mm_B30937,AAPL,mm,BUY,148.2700,50,0.0500,1546800000000
F6553,mm_A30940,AAPL,mm,SELL,148.2200,100,0.1000,1546900000000
F6555,mm_B30941,AAPL,mm,BUY,148.2700,100,0.1000,1547000000000
F6557,mm_A30944,AAPL,mm,SELL,148.2200,100,0.1000,1547100000000
F6559,mm_B30945,AAPL,mm,BUY,148.2700,100,0.1000,1547200000000
F6561,mm_A30948,AAPL,mm,SELL,148.2200,50,0.0500,1547300000000
F6563,mm_A30948,AAPL,mm,SELL,148.2200,50,0.0500,1547300000000
F6565,mm_B30949,AAPL,mm,BUY,148.2700,50,0.0500,1547400000000
F6567,mm_B30949,AAPL,mm,BUY,148.2700,50,0.0500,1547400000000
F6569,mm_A30952,AAPL,mm,SELL,148.2200,100,0.1000,1547500000000
F6571,mm_B30953,AAPL,mm,BUY,148.2700,100,0.1000,1547600000000
F6573,mm_A30956,AAPL,mm,SELL,148.2200,100,0.1000,1547700000000
F6575,mm_B30957,AAPL,mm,BUY,148.2700,100,0.1000,1547800000000
F6581,mm_A30960,AAPL,mm,SELL,148.2200,50,0.0500,1547900000000
F6583,mm_A30960,AAPL,mm,SELL,148.2200,50,0.0500,1547900000000
F6585,mm_B30961,AAPL,mm,BUY,148.2700,100,0.1000,1548000000000
F6591,mm_A30964,AAPL,mm,SELL,148.2200,50,0.0500,1548100000000
F6593,mm_A30964,AAPL,mm,SELL,148.2200,50,0.0500,1548100000000
F6595,mm_B30965,AAPL,mm,BUY,148.2700,50,0.0500,1548200000000
F6597,mm_B30965,AAPL,mm,BUY,148.2700,50,0.0500,1548200000000
F6599,mm_A30968,AAPL,mm,SELL,148.2200,100,0.1000,1548300000000
F6605,mm_B30969,AAPL,mm,BUY,148.2700,50,0.0500,1548400000000
F6607,mm_B30969,AAPL,mm,BUY,148.2700,50,0.0500,1548400000000
F6609,mm_A30972,AAPL,mm,SELL,148.2200,100,0.1000,1548500000000
F6611,mm_B30973,AAPL,mm,BUY,148.2700,100,0.1000,1548600000000
F6618,mm_A30978,AAPL,mm,SELL,148.2400,100,0.1000,1548800000000
F6621,mm_B30979,AAPL,mm,BUY,148.2700,50,0.0500,1548900000000
F6623,mm_B30979,AAPL,mm,BUY,148.2700,50,0.0500,1548900000000
F6659,mm_A31100,AAPL,mm,SELL,148.2200,50,0.0500,1554900000000
F6661,mm_A31100,AAPL,mm,SELL,148.2200,50,0.0500,1554900000000
F6667,mm_B31101,AAPL,mm,BUY,148.2800,100,0.1000,1555000000000
F6669,mm_A31104,AAPL,mm,SELL,148.2100,50,0.0500,1555100000000
F6671,mm_A31104,AAPL,mm,SELL,148.2100,50,0.0500,1555100000000
F6673,mm_B31105,AAPL,mm,BUY,148.2800,50,0.0500,1555200000000
F6675,mm_B31105,AAPL,mm,BUY,148.2800,50,0.0500,1555200000000
F6677,mm_A31108,AAPL,mm,SELL,148.2100,100,0.1000,1555300000000
F6679,mm_B31109,AAPL,mm,BUY,148.2800,100,0.1000,1555400000000
F6681,mm_A31112,AAPL,mm,SELL,148.2100,100,0.1000,1555500000000
F6683,mm_B31113,AAPL,mm,BUY,148.2800,100,0.1000,1555600000000
F6685,mm_A31116,AAPL,mm,SELL,148.2100,50,0.0500,1555700000000
F6687,mm_A31116,AAPL,mm,SELL,148.2100,50,0.0500,1555700000000
F6693,mm_B31117,AAPL,mm,BUY,148.2900,100,0.1000,1555800000000
F6695,mm_A31120,AAPL,mm,SELL,148.2100,100,0.1000,1555900000000
F6697,mm_B31121,AAPL,mm,BUY,148.2900,50,0.0500,1556000000000
F6699,mm_B31121,AAPL,mm,BUY,148.2900,50,0.0500,1556000000000
F6701,mm_A31124,AAPL,mm,SELL,148.2100,100,0.1000,1556100000000
F6703,mm_B31125,AAPL,mm,BUY,148.2900,100,0.1000,1556200000000
F6705,mm_A31128,AAPL,mm,SELL,148.2100,50,0.0500,1556300000000
F6707,mm_A31128,AAPL,mm,SELL,148.2100,50,0.0500,1556300000000
F6709,mm_B31129,AAPL,mm,BUY,148.2900,100,0.1000,1556400000000
F6711,mm_A31132,AAPL,mm,SELL,148.2100,100,0.1000,1556500000000
F6713,mm_B31133,AAPL,mm,BUY,148.2900,50,0.0500,1556600000000
F6715,mm_B31133,AAPL,mm,BUY,148.2900,50,0.0500,1556600000000
F6717,mm_A31136,AAPL,mm,SELL,148.2100,100,0.1000,1556700000000
F6719,mm_B31137,AAPL,mm,BUY,148.2900,100,0.1000,1556800000000
F6721,mm_A31140,AAPL,mm,SELL,148.2100,50,0.0500,1556900000000
F6723,mm_A31140,AAPL,mm,SELL,148.2100,50,0.0500,1556900000000
F6727,mm_B31141,AAPL,mm,BUY,148.2900,100,0.1000,1557000000000
F6729,mm_A31144,AAPL,mm,SELL,148.2100,100,0.1000,1557100000000
F6735,mm_B31145,AAPL,mm,BUY,148.2900,50,0.0500,1557200000000
F6737,mm_B31145,AAPL,mm,BUY,148.2900,50,0.0500,1557200000000
F6739,mm_A31148,AAPL,mm,SELL,148.2100,100,0.1000,1557300000000
F6741,mm_B31149,AAPL,mm,BUY,148.2900,100,0.1000,1557400000000
F6747,mm_A31152,AAPL,mm,SELL,148.2100,100,0.1000,1557500000000
F6749,mm_B31153,AAPL,mm,BUY,148.2900,100,0.1000,1557600000000
F6751,mm_A31156,AAPL,mm,SELL,148.2100,50,0.0500,1557700000000
F6753,mm_A31156,AAPL,mm,SELL,148.2100,50,0.0500,1557700000000
F6755,mm_B31157,AAPL,mm,BUY,148.2900,100,0.1000,1557800000000
F6757,mm_A31160,AAPL,mm,SELL,148.2100,100,0.1000,1557900000000
F6759,mm_B31161,AAPL,mm,BUY,148.2900,50,0.0500,1558000000000
F6761,mm_B31161,AAPL,mm,BUY,148.2900,50,0.0500,1558000000000
F6763,mm_A31164,AAPL,mm,SELL,148.2100,100,0.1000,1558100000000
F6765,mm_B31165,AAPL,mm,BUY,148.2900,100,0.1000,1558200000000
F6769,mm_A31168,AAPL,mm,SELL,148.2100,50,0.0500,1558300000000
F6771,mm_A31168,AAPL,mm,SELL,148.2100,50,0.0500,1558300000000
F6773,mm_B31169,AAPL,mm,BUY,148.3000,50,0.0500,1558400000000
F6775,mm_B31169,AAPL,mm,BUY,148.3000,50,0.0500,1558400000000
F6777,mm_A31172,AAPL,mm,SELL,148.2100,100,0.1000,1558500000000
F6779,mm_B31173,AAPL,mm,BUY,148.3000,100,0.1000,1558600000000
F6781,mm_A31176,AAPL,mm,SELL,148.2100,100,0.1000,1558700000000
F6783,mm_B31177,AAPL,mm,BUY,148.3000,100,0.1000,1558800000000
F6785,mm_A31180,AAPL,mm,SELL,148.2100,50,0.0500,1558900000000
F6787,mm_A31180,AAPL,mm,SELL,148.2100,50,0.0500,1558900000000
F6789,mm_B31181,AAPL,mm,BUY,148.3000,50,0.0500,1559000000000
F6791,mm_B31181,AAPL,mm,BUY,148.3000,50,0.0500,1559000000000
F6793,mm_A31184,AAPL,mm,SELL,148.2100,100,0.1000,1559100000000
F6795,mm_B31185,AAPL,mm,BUY,148.3000,100,0.1000,1559200000000
F6797,mm_A31190,AAPL,mm,SELL,148.2000,100,0.1000,1559400000000
F6799,mm_B31191,AAPL,mm,BUY,148.3000,100,0.1000,1559500000000
F6805,mm_A31194,AAPL,mm,SELL,148.2000,50,0.0500,1559600000000
F6807,mm_A31194,AAPL,mm,SELL,148.2000,50,0.0500,1559600000000
F6809,mm_B31195,AAPL,mm,BUY,148.3000,100,0.1000,1559700000000
F6813,mm_A31198,AAPL,mm,SELL,148.2000,100,0.1000,1559800000000
F6815,mm_B31199,AAPL,mm,BUY,148.3000,50,0.0500,1559900000000
F6817,mm_B31199,AAPL,mm,BUY,148.3000,50,0.0500,1559900000000
F6821,mm_A31202,AAPL,mm,SELL,148.2000,100,0.1000,1560000000000
F6823,mm_B31203,AAPL,mm,BUY,148.3000,100,0.1000,1560100000000
F6825,mm_A31206,AAPL,mm,SELL,148.2000,50,0.0500,1560200000000
F6827,mm_A31206,AAPL,mm,SELL,148.2000,50,0.0500,1560200000000
F6829,mm_B31207,AAPL,mm,BUY,148.3000,50,0.0500,1560300000000
F6831,mm_B31207,AAPL,mm,BUY,148.3000,50,0.0500,1560300000000
F6833,mm_A31210,AAPL,mm,SELL,148.2000,100,0.1000,1560400000000
F6835,mm_B31211,AAPL,mm,BUY,148.3000,100,0.1000,1560500000000
F6837,mm_A31214,AAPL,mm,SELL,148.2000,100,0.1000,1560600000000
F6839,mm_B31215,AAPL,mm,BUY,148.3000,100,0.1000,1560700000000
F6841,mm_A31218,AAPL,mm,SELL,148.2000,50,0.0500,1560800000000
F6843,mm_A31218,AAPL,mm,SELL,148.2000,50,0.0500,1560800000000
F6845,mm_B31219,AAPL,mm,BUY,148.3000,50,0.0500,1560900000000
F6847,mm_B31219,AAPL,mm,BUY,148.3000,50,0.0500,1560900000000
F6849,mm_A31222,AAPL,mm,SELL,148.2000,100,0.1000,1561000000000
F6851,mm_B31223,AAPL,mm,BUY,148.3000,100,0.1000,1561100000000
F6853,mm_A31226,AAPL,mm,SELL,148.2000,100,0.1000,1561200000000
F6857,mm_B31227,AAPL,mm,BUY,148.3000,100,0.1000,1561300000000
F6859,mm_A31230,AAPL,mm,SELL,148.2000,50,0.0500,1561400000000
F6861,mm_A31230,AAPL,mm,SELL,148.2000,50,0.0500,1561400000000
F6863,mm_B31231,AAPL,mm,BUY,148.3000,50,0.0500,1561500000000
F6865,mm_B31231,AAPL,mm,BUY,148.3000,50,0.0500,1561500000000
F6867,mm_A31234,AAPL,mm,SELL,148.2000,100,0.1000,1561600000000
F6869,mm_B31235,AAPL,mm,BUY,148.3000,100,0.1000,1561700000000
F6871,mm_A31238,AAPL,mm,SELL,148.2000,100,0.1000,1561800000000
F6873,mm_B31239,AAPL,mm,BUY,148.3000,100,0.1000,1561900000000
F6875,mm_A31242,AAPL,mm,SELL,148.2000,50,0.0500,1562000000000
F6877,mm_A31242,AAPL,mm,SELL,148.2000,50,0.0500,1562000000000
F6879,mm_B31243,AAPL,mm,BUY,148.3000,50,0.0500,1562100000000
F6881,mm_B31243,AAPL,mm,BUY,148.3100,50,0.0500,1562100000000
F6883,mm_A31246,AAPL,mm,SELL,148.2000,100,0.1000,1562200000000
F6885,mm_B31247,AAPL,mm,BUY,148.3100,100,0.1000,1562300000000
F6887,mm_A31250,AAPL,mm,SELL,148.2000,100,0.1000,1562400000000
F6889,mm_B31251,AAPL,mm,BUY,148.3100,100,0.1000,1562500000000
F6891,mm_A31254,AAPL,mm,SELL,148.2000,50,0.0500,1562600000000
F6893,mm_A31254,AAPL,mm,SELL,148.2000,50,0.0500,1562600000000
F6895,mm_B31255,AAPL,mm,BUY,148.3100,50,0.0500,1562700000000
F6897,mm_B31255,AAPL,mm,BUY,148.3100,50,0.0500,1562700000000
